SKU_NAME,FEED_DATE,VIEWS,UNITS
D289;7OBJ9,8/2/2019,1819,58
D289;7OBJ9,8/3/2019,1744,21
D289;7OBJ9,8/4/2019,1866,32
D289;7OBJ9,8/5/2019,2064,52
D289;7OBJ9,8/6/2019,1879,43
D289;7OBJ9,8/7/2019,1915,52
D289;7OBJ9,8/8/2019,2059,30
D289;7OBJ9,8/9/2019,1717,20
D289;7OBJ9,8/10/2019,1737,11
D289;7OBJ9,8/11/2019,1985,9
D289;7OBJ9,8/12/2019,1843,13
D289;7OBJ9,8/13/2019,1838,18
D289;7OBJ9,8/14/2019,1813,46
D289;7OBJ9,8/15/2019,2008,40
D289;7OBJ9,8/16/2019,1866,51
D289;7OBJ9,8/17/2019,1868,30
D289;7OBJ9,8/18/2019,1751,35
D289;7OBJ9,8/19/2019,2128,38
D289;7OBJ9,8/20/2019,2046,44
D289;7OBJ9,8/21/2019,2048,49
D289;7OBJ9,8/22/2019,1895,29
D289;7OBJ9,8/23/2019,2133,64
D289;7OBJ9,8/24/2019,2201,36
D289;7OBJ9,8/25/2019,2286,3
D289;7OBJ9,8/26/2019,2151,4
D289;7OBJ9,8/27/2019,2036,2
D289;7OBJ9,8/28/2019,1948,46
D289;7OBJ9,8/29/2019,1904,43
D289;7OBJ9,8/30/2019,2110,37
D289;7OBJ9,8/31/2019,1914,36
D17:92M2FW,5/1/2019,306,1
D17:92M2FW,5/2/2019,386,3
D17:92M2FW,5/3/2019,296,2
D17:92M2FW,5/4/2019,347,2
D17:92M2FW,5/5/2019,447,6
D17:92M2FW,5/6/2019,445,8
D17:92M2FW,5/7/2019,408,8
D17:92M2FW,5/8/2019,373,9
D17:92M2FW,5/9/2019,339,16
D17:92M2FW,5/10/2019,301,6
D17:92M2FW,5/11/2019,290,9
D17:92M2FW,5/12/2019,413,0
D17:92M2FW,5/13/2019,381,1
D17:92M2FW,5/14/2019,336,1
D17:92M2FW,5/15/2019,264,1
D17:92M2FW,5/16/2019,301,0
D17:92M2FW,5/17/2019,268,0
D17:92M2FW,5/18/2019,218,2
D17:92M2FW,5/19/2019,305,2
D17:92M2FW,5/20/2019,331,0
D17:92M2FW,5/21/2019,329,0
D17:92M2FW,5/22/2019,281,1
D17:92M2FW,5/23/2019,262,0
D17:92M2FW,5/24/2019,304,2
D17:92M2FW,5/25/2019,231,1
D17:92M2FW,5/26/2019,268,0
D17:92M2FW,5/27/2019,370,0
D17:92M2FW,5/28/2019,410,0
D17:92M2FW,5/29/2019,333,1
D17:92M2FW,5/30/2019,313,1
D17:92M2FW,5/31/2019,294,0
D17:92M2FW,6/1/2019,318,1
D17:92M2FW,6/2/2019,393,2
D17:92M2FW,6/3/2019,410,7
D17:92M2FW,6/4/2019,458,5
D17:92M2FW,6/5/2019,373,7
D17:92M2FW,6/6/2019,346,6
D17:92M2FW,6/7/2019,321,20
D17:92M2FW,6/8/2019,328,8
D17:92M2FW,6/9/2019,479,27
D17:92M2FW,6/10/2019,540,28
D17:92M2FW,6/11/2019,556,31
D17:92M2FW,6/12/2019,477,27
D17:92M2FW,6/13/2019,523,25
D17:92M2FW,6/14/2019,509,19
D17:92M2FW,6/15/2019,553,33
D17:92M2FW,6/16/2019,578,20
D17:92M2FW,6/17/2019,783,61
D17:92M2FW,6/18/2019,486,17
D17:92M2FW,6/19/2019,426,9
D17:92M2FW,6/20/2019,398,7
D17:92M2FW,6/21/2019,383,15
D17:92M2FW,6/22/2019,374,11
D17:92M2FW,6/23/2019,536,10
D17:92M2FW,6/24/2019,462,16
D17:92M2FW,6/25/2019,397,17
D17:92M2FW,6/26/2019,376,11
D17:92M2FW,6/27/2019,355,12
D17:92M2FW,6/28/2019,348,12
D17:92M2FW,6/29/2019,332,10
D17:92M2FW,6/30/2019,451,14
D17:92M2FW,7/1/2019,400,14
D17:92M2FW,7/2/2019,470,11
D17:92M2FW,7/3/2019,467,9
D17:92M2FW,7/4/2019,374,4
D17:92M2FW,7/5/2019,378,1
D17:92M2FW,7/6/2019,371,2
D17:92M2FW,7/7/2019,312,0
D17:92M2FW,7/8/2019,397,0
D17:92M2FW,7/9/2019,565,0
D17:92M2FW,7/10/2019,426,1
D17:92M2FW,7/11/2019,334,2
D17:92M2FW,7/12/2019,340,-1
D17:92M2FW,7/13/2019,329,0
D17:92M2FW,7/14/2019,500,-1
D17:92M2FW,7/15/2019,12626,1
D17:92M2FW,7/16/2019,1419,2
D17:92M2FW,7/17/2019,367,-1
D17:92M2FW,7/18/2019,330,-1
D17:92M2FW,7/19/2019,281,0
D17:92M2FW,7/20/2019,285,0
D17:92M2FW,7/21/2019,293,0
D17:92M2FW,7/22/2019,373,17
D17:92M2FW,7/23/2019,305,4
D17:92M2FW,7/24/2019,374,0
D17:92M2FW,7/25/2019,288,0
D17:92M2FW,7/26/2019,253,0
D17:92M2FW,7/27/2019,241,0
D17:92M2FW,7/28/2019,314,0
D17:92M2FW,7/29/2019,349,0
D17:92M2FW,7/30/2019,263,-23
D17:92M2FW,7/31/2019,301,0
D17:92M2FW,8/1/2019,193,0
D17:92M2FW,8/2/2019,190,0
D17:92M2FW,8/3/2019,182,0
D17:92M2FW,8/4/2019,278,0
D17:92M2FW,8/5/2019,360,0
D17:92M2FW,8/6/2019,254,0
D17:92M2FW,8/7/2019,305,0
D17:92M2FW,8/8/2019,233,0
D17:92M2FW,8/9/2019,201,0
D17:92M2FW,8/10/2019,192,0
D17:92M2FW,8/11/2019,185,0
D17:92M2FW,8/12/2019,258,0
D17:92M2FW,8/13/2019,247,0
D17:92M2FW,8/15/2019,194,0
D17:92M2FW,8/16/2019,161,0
D17:92M2FW,8/17/2019,205,1
D17:92M2FW,8/18/2019,240,-1
D17:92M2FW,8/19/2019,278,0
D17:92M2FW,8/20/2019,263,0
D17:92M2FW,8/21/2019,162,1
D17:92M2FW,8/22/2019,196,0
D17:92M2FW,8/23/2019,146,0
D17:92M2FW,8/24/2019,127,0
D17:92M2FW,8/25/2019,182,0
D17:92M2FW,8/26/2019,231,0
D17:92M2FW,8/27/2019,174,0
D17:92M2FW,8/28/2019,162,0
D17:92M2FW,8/29/2019,214,0
D17:92M2FW,8/30/2019,126,0
D17:92M2FW,8/31/2019,126,0
B08:;5YP75,5/1/2019,194,2
B08:;5YP75,5/2/2019,239,1
B08:;5YP75,5/3/2019,187,1
B08:;5YP75,5/4/2019,240,2
B08:;5YP75,5/5/2019,323,5
B08:;5YP75,5/6/2019,325,3
B08:;5YP75,5/7/2019,240,6
B08:;5YP75,5/8/2019,268,10
B08:;5YP75,5/9/2019,229,6
B08:;5YP75,5/10/2019,214,7
B08:;5YP75,5/11/2019,210,4
B08:;5YP75,5/12/2019,272,4
B08:;5YP75,5/13/2019,230,2
B08:;5YP75,5/14/2019,245,2
B08:;5YP75,5/15/2019,183,2
B08:;5YP75,5/16/2019,216,2
B08:;5YP75,5/17/2019,161,2
B08:;5YP75,5/18/2019,160,2
B08:;5YP75,5/19/2019,195,2
B08:;5YP75,5/20/2019,241,0
B08:;5YP75,5/21/2019,236,26
B08:;5YP75,5/22/2019,207,2
B08:;5YP75,5/23/2019,184,1
B08:;5YP75,5/24/2019,247,1
B08:;5YP75,5/25/2019,202,2
B08:;5YP75,5/26/2019,212,0
B08:;5YP75,5/27/2019,300,5
B08:;5YP75,5/28/2019,282,5
B08:;5YP75,5/29/2019,261,10
B08:;5YP75,5/30/2019,276,10
B08:;5YP75,5/31/2019,242,3
B08:;5YP75,6/1/2019,298,7
B08:;5YP75,6/2/2019,313,9
B08:;5YP75,6/3/2019,320,6
B08:;5YP75,6/4/2019,349,7
B08:;5YP75,6/5/2019,273,9
B08:;5YP75,6/6/2019,240,4
B08:;5YP75,6/7/2019,237,6
B08:;5YP75,6/8/2019,272,12
B08:;5YP75,6/9/2019,337,21
B08:;5YP75,6/10/2019,428,24
B08:;5YP75,6/11/2019,399,14
B08:;5YP75,6/12/2019,328,2
B08:;5YP75,6/13/2019,357,0
B08:;5YP75,6/14/2019,310,0
B08:;5YP75,6/15/2019,263,-1
B08:;5YP75,6/16/2019,361,1
B08:;5YP75,6/17/2019,344,0
B08:;5YP75,6/18/2019,262,0
B08:;5YP75,6/19/2019,289,0
B08:;5YP75,6/20/2019,266,0
B08:;5YP75,6/21/2019,167,0
B08:;5YP75,6/22/2019,193,1
B08:;5YP75,6/23/2019,294,0
B08:;5YP75,6/24/2019,244,0
B08:;5YP75,6/25/2019,234,0
B08:;5YP75,6/26/2019,187,0
B08:;5YP75,6/27/2019,179,0
B08:;5YP75,6/28/2019,158,0
B08:;5YP75,6/29/2019,161,0
B08:;5YP75,6/30/2019,245,0
B08:;5YP75,7/1/2019,219,0
B08:;5YP75,7/2/2019,228,0
B08:;5YP75,7/3/2019,212,0
B08:;5YP75,7/4/2019,198,0
B08:;5YP75,7/5/2019,223,0
B08:;5YP75,7/6/2019,247,0
B08:;5YP75,7/7/2019,257,0
B08:;5YP75,7/8/2019,236,0
B08:;5YP75,7/9/2019,279,6
B08:;5YP75,7/10/2019,229,0
B08:;5YP75,7/11/2019,216,-3
B08:;5YP75,7/12/2019,230,0
B08:;5YP75,7/13/2019,178,-3
B08:;5YP75,7/14/2019,335,0
B08:;5YP75,7/15/2019,6921,1
B08:;5YP75,7/16/2019,801,0
B08:;5YP75,7/17/2019,260,0
B08:;5YP75,7/18/2019,223,2
B08:;5YP75,7/19/2019,190,0
B08:;5YP75,7/20/2019,187,0
B08:;5YP75,7/21/2019,205,0
B08:;5YP75,7/22/2019,197,0
B08:;5YP75,7/23/2019,180,0
B08:;5YP75,7/24/2019,237,-2
B08:;5YP75,7/25/2019,187,0
B08:;5YP75,7/26/2019,185,0
B08:;5YP75,7/27/2019,141,0
B08:;5YP75,7/28/2019,222,-1
B08:;5YP75,7/29/2019,226,0
B08:;5YP75,7/30/2019,154,0
B08:;5YP75,7/31/2019,200,0
B08:;5YP75,8/1/2019,146,0
B08:;5YP75,8/2/2019,136,0
B08:;5YP75,8/3/2019,138,0
B08:;5YP75,8/4/2019,357,0
B08:;5YP75,8/5/2019,255,0
B08:;5YP75,8/6/2019,198,0
B08:;5YP75,8/7/2019,202,0
B08:;5YP75,8/8/2019,173,0
B08:;5YP75,8/9/2019,125,0
B08:;5YP75,8/10/2019,173,0
B08:;5YP75,8/11/2019,125,0
B08:;5YP75,8/12/2019,157,0
B08:;5YP75,8/13/2019,175,0
B08:;5YP75,8/14/2019,181,0
B08:;5YP75,8/15/2019,172,0
B08:;5YP75,8/16/2019,144,0
B08:;5YP75,8/17/2019,153,0
B08:;5YP75,8/18/2019,174,0
B08:;5YP75,8/19/2019,202,0
B08:;5YP75,8/20/2019,168,0
B08:;5YP75,8/21/2019,126,0
B08:;5YP75,8/22/2019,123,0
B08:;5YP75,8/23/2019,120,0
B08:;5YP75,8/24/2019,88,0
B08:;5YP75,8/25/2019,141,0
B08:;5YP75,8/26/2019,151,0
B08:;5YP75,8/27/2019,120,0
B08:;5YP75,8/29/2019,154,0
B08:;5YP75,8/30/2019,91,0
B27:;86W4V,5/1/2019,332,2
B27:;86W4V,5/2/2019,363,3
B27:;86W4V,5/3/2019,322,1
B27:;86W4V,5/4/2019,361,5
B27:;86W4V,5/5/2019,492,11
B27:;86W4V,5/6/2019,540,16
B27:;86W4V,5/7/2019,489,19
B27:;86W4V,5/8/2019,502,25
B27:;86W4V,5/9/2019,488,25
B27:;86W4V,5/10/2019,409,20
B27:;86W4V,5/11/2019,420,14
B27:;86W4V,5/12/2019,474,16
B27:;86W4V,5/13/2019,339,13
B27:;86W4V,5/14/2019,362,13
B27:;86W4V,5/15/2019,304,6
B27:;86W4V,5/16/2019,335,9
B27:;86W4V,5/17/2019,303,6
B27:;86W4V,5/18/2019,285,3
B27:;86W4V,5/19/2019,335,1
B27:;86W4V,5/20/2019,339,7
B27:;86W4V,5/21/2019,252,1
B27:;86W4V,5/22/2019,320,2
B27:;86W4V,5/23/2019,255,3
B27:;86W4V,5/24/2019,308,4
B27:;86W4V,5/25/2019,288,4
B27:;86W4V,5/26/2019,332,4
B27:;86W4V,5/27/2019,369,3
B27:;86W4V,5/28/2019,370,4
B27:;86W4V,5/29/2019,324,5
B27:;86W4V,5/30/2019,395,14
B27:;86W4V,5/31/2019,398,12
B27:;86W4V,6/1/2019,430,21
B27:;86W4V,6/2/2019,507,17
B27:;86W4V,6/3/2019,455,19
B27:;86W4V,6/4/2019,534,19
B27:;86W4V,6/5/2019,427,13
B27:;86W4V,6/6/2019,423,18
B27:;86W4V,6/7/2019,402,11
B27:;86W4V,6/8/2019,354,-1
B27:;86W4V,6/9/2019,432,1
B27:;86W4V,6/10/2019,448,0
B27:;86W4V,6/11/2019,502,0
B27:;86W4V,6/12/2019,410,0
B27:;86W4V,6/13/2019,474,0
B27:;86W4V,6/14/2019,460,0
B27:;86W4V,6/15/2019,364,0
B27:;86W4V,6/16/2019,515,0
B27:;86W4V,6/17/2019,509,0
B27:;86W4V,6/18/2019,394,0
B27:;86W4V,6/19/2019,390,0
B27:;86W4V,6/20/2019,361,0
B27:;86W4V,6/21/2019,317,0
B27:;86W4V,6/22/2019,279,0
B27:;86W4V,6/23/2019,411,0
B27:;86W4V,6/24/2019,350,0
B27:;86W4V,6/25/2019,347,0
B27:;86W4V,6/26/2019,306,0
B27:;86W4V,6/27/2019,260,0
B27:;86W4V,6/28/2019,270,0
B27:;86W4V,6/29/2019,271,0
B27:;86W4V,6/30/2019,344,1
B27:;86W4V,7/1/2019,352,0
B27:;86W4V,7/2/2019,348,0
B27:;86W4V,7/3/2019,307,0
B27:;86W4V,7/4/2019,303,0
B27:;86W4V,7/5/2019,325,0
B27:;86W4V,7/6/2019,332,0
B27:;86W4V,7/7/2019,346,0
B27:;86W4V,7/8/2019,348,0
B27:;86W4V,7/9/2019,420,0
B27:;86W4V,7/10/2019,346,0
B27:;86W4V,7/11/2019,287,0
B27:;86W4V,7/12/2019,384,0
B27:;86W4V,7/13/2019,301,0
B27:;86W4V,7/14/2019,559,0
B27:;86W4V,7/15/2019,9068,0
B27:;86W4V,7/16/2019,1042,1
B27:;86W4V,7/17/2019,350,1
B27:;86W4V,7/18/2019,339,0
B27:;86W4V,7/19/2019,293,0
B27:;86W4V,7/20/2019,261,0
B27:;86W4V,7/21/2019,303,0
B27:;86W4V,7/22/2019,322,0
B27:;86W4V,7/23/2019,312,0
B27:;86W4V,7/24/2019,308,0
B27:;86W4V,7/25/2019,254,-1
B27:;86W4V,7/26/2019,235,0
B27:;86W4V,7/27/2019,233,1
B27:;86W4V,7/28/2019,280,0
B27:;86W4V,7/29/2019,338,0
B27:;86W4V,7/30/2019,244,0
B27:;86W4V,7/31/2019,238,-1
B27:;86W4V,8/1/2019,181,0
B27:;86W4V,8/2/2019,168,0
B27:;86W4V,8/3/2019,142,0
B27:;86W4V,8/4/2019,389,0
B27:;86W4V,8/5/2019,475,0
B27:;86W4V,8/6/2019,280,0
B27:;86W4V,8/7/2019,265,0
B27:;86W4V,8/8/2019,191,0
B27:;86W4V,8/9/2019,178,0
B27:;86W4V,8/10/2019,165,0
B27:;86W4V,8/11/2019,171,0
B27:;86W4V,8/12/2019,202,0
B27:;86W4V,8/13/2019,227,0
B27:;86W4V,8/14/2019,222,0
B27:;86W4V,8/15/2019,235,0
B27:;86W4V,8/16/2019,174,0
B27:;86W4V,8/17/2019,201,0
B27:;86W4V,8/18/2019,245,0
B27:;86W4V,8/19/2019,269,0
B27:;86W4V,8/20/2019,198,0
B27:;86W4V,8/21/2019,185,0
B27:;86W4V,8/22/2019,155,0
B27:;86W4V,8/23/2019,121,0
B27:;86W4V,8/24/2019,124,0
B27:;86W4V,8/25/2019,160,0
B27:;86W4V,8/26/2019,181,0
B27:;86W4V,8/27/2019,137,0
B27:;86W4V,8/28/2019,133,0
B27:;86W4V,8/29/2019,244,1
B27:;86W4V,8/30/2019,150,0
B27:;86W4V,8/31/2019,122,0
C09;:9PR57,5/1/2019,329,2
C09;:9PR57,5/2/2019,402,2
C09;:9PR57,5/3/2019,414,7
C09;:9PR57,5/4/2019,595,2
C09;:9PR57,5/5/2019,694,5
C09;:9PR57,5/6/2019,588,11
C09;:9PR57,5/7/2019,751,6
C09;:9PR57,5/8/2019,514,23
C09;:9PR57,5/9/2019,414,5
C09;:9PR57,5/10/2019,427,5
C09;:9PR57,5/11/2019,373,3
C09;:9PR57,5/12/2019,464,1
C09;:9PR57,5/13/2019,402,0
C09;:9PR57,5/14/2019,450,0
C09;:9PR57,5/15/2019,328,2
C09;:9PR57,5/16/2019,350,1
C09;:9PR57,5/17/2019,294,0
C09;:9PR57,5/18/2019,342,1
C09;:9PR57,5/19/2019,357,12
C09;:9PR57,5/20/2019,396,0
C09;:9PR57,5/21/2019,376,4
C09;:9PR57,5/22/2019,345,2
C09;:9PR57,5/23/2019,282,3
C09;:9PR57,5/24/2019,332,4
C09;:9PR57,5/25/2019,315,4
C09;:9PR57,5/26/2019,290,5
C09;:9PR57,5/27/2019,588,3
C09;:9PR57,5/28/2019,458,3
C09;:9PR57,5/29/2019,375,1
C09;:9PR57,5/30/2019,370,6
C09;:9PR57,5/31/2019,355,8
C09;:9PR57,6/1/2019,424,4
C09;:9PR57,6/2/2019,511,13
C09;:9PR57,6/3/2019,456,4
C09;:9PR57,6/4/2019,500,9
C09;:9PR57,6/5/2019,420,5
C09;:9PR57,6/6/2019,380,5
C09;:9PR57,6/7/2019,410,5
C09;:9PR57,6/8/2019,410,11
C09;:9PR57,6/9/2019,567,20
C09;:9PR57,6/10/2019,848,19
C09;:9PR57,6/11/2019,817,22
C09;:9PR57,6/12/2019,613,23
C09;:9PR57,6/13/2019,646,4
C09;:9PR57,6/14/2019,548,0
C09;:9PR57,6/15/2019,420,0
C09;:9PR57,6/16/2019,529,0
C09;:9PR57,6/17/2019,567,0
C09;:9PR57,6/18/2019,494,-1
C09;:9PR57,6/19/2019,459,0
C09;:9PR57,6/20/2019,364,0
C09;:9PR57,6/21/2019,298,0
C09;:9PR57,6/22/2019,278,0
C09;:9PR57,6/23/2019,435,0
C09;:9PR57,6/24/2019,373,0
C09;:9PR57,6/25/2019,311,0
C09;:9PR57,6/26/2019,310,-1
C09;:9PR57,6/27/2019,278,0
C09;:9PR57,6/28/2019,292,0
C09;:9PR57,6/29/2019,337,0
C09;:9PR57,6/30/2019,367,0
C09;:9PR57,7/1/2019,363,0
C09;:9PR57,7/2/2019,325,0
C09;:9PR57,7/3/2019,341,0
C09;:9PR57,7/4/2019,274,0
C09;:9PR57,7/5/2019,325,0
C09;:9PR57,7/6/2019,338,0
C09;:9PR57,7/7/2019,310,0
C09;:9PR57,7/8/2019,391,0
C09;:9PR57,7/9/2019,401,0
C09;:9PR57,7/10/2019,413,0
C09;:9PR57,7/11/2019,353,5
C09;:9PR57,7/12/2019,372,0
C09;:9PR57,7/13/2019,269,0
C09;:9PR57,7/14/2019,428,-1
C09;:9PR57,7/15/2019,11549,0
C09;:9PR57,7/16/2019,1025,0
C09;:9PR57,7/17/2019,316,0
C09;:9PR57,7/18/2019,326,0
C09;:9PR57,7/19/2019,295,0
C09;:9PR57,7/20/2019,239,0
C09;:9PR57,7/21/2019,282,0
C09;:9PR57,7/22/2019,311,0
C09;:9PR57,7/23/2019,248,0
C09;:9PR57,7/24/2019,289,0
C09;:9PR57,7/25/2019,226,0
C09;:9PR57,7/26/2019,232,0
C09;:9PR57,7/27/2019,197,0
C09;:9PR57,7/28/2019,266,2
C09;:9PR57,7/29/2019,307,0
C09;:9PR57,7/30/2019,219,-2
C09;:9PR57,7/31/2019,270,0
C09;:9PR57,8/1/2019,196,0
C09;:9PR57,8/2/2019,161,0
C09;:9PR57,8/3/2019,165,0
C09;:9PR57,8/4/2019,272,0
C09;:9PR57,8/5/2019,293,0
C09;:9PR57,8/6/2019,213,-2
C09;:9PR57,8/7/2019,272,2
C09;:9PR57,8/8/2019,192,0
C09;:9PR57,8/9/2019,170,0
C09;:9PR57,8/10/2019,157,0
C09;:9PR57,8/11/2019,167,0
C09;:9PR57,8/12/2019,197,0
C09;:9PR57,8/13/2019,196,0
C09;:9PR57,8/14/2019,187,0
C09;:9PR57,8/15/2019,187,0
C09;:9PR57,8/16/2019,172,0
C09;:9PR57,8/17/2019,173,0
C09;:9PR57,8/18/2019,218,0
C09;:9PR57,8/19/2019,267,0
C09;:9PR57,8/20/2019,222,0
C09;:9PR57,8/21/2019,156,0
C09;:9PR57,8/22/2019,148,0
C09;:9PR57,8/23/2019,138,0
C09;:9PR57,8/24/2019,122,0
C09;:9PR57,8/25/2019,172,0
C09;:9PR57,8/26/2019,220,0
C09;:9PR57,8/27/2019,150,0
C09;:9PR57,8/28/2019,173,0
C09;:9PR57,8/29/2019,210,0
C09;:9PR57,8/30/2019,131,0
C09;:9PR57,8/31/2019,115,0
C079F4K8DN,5/1/2019,259,6
C079F4K8DN,5/2/2019,231,9
C079F4K8DN,5/3/2019,214,10
C079F4K8DN,5/4/2019,200,7
C079F4K8DN,5/5/2019,203,5
C079F4K8DN,5/6/2019,220,6
C079F4K8DN,5/7/2019,230,13
C079F4K8DN,5/8/2019,229,11
C079F4K8DN,5/9/2019,260,7
C079F4K8DN,5/10/2019,247,6
C079F4K8DN,5/11/2019,261,8
C079F4K8DN,5/12/2019,237,6
C079F4K8DN,5/13/2019,292,6
C079F4K8DN,5/14/2019,255,5
C079F4K8DN,5/15/2019,293,18
C079F4K8DN,5/16/2019,258,1
C079F4K8DN,5/17/2019,276,0
C079F4K8DN,5/18/2019,191,0
C079F4K8DN,5/19/2019,229,0
C079F4K8DN,5/20/2019,273,0
C079F4K8DN,5/21/2019,226,1
C079F4K8DN,5/22/2019,245,0
C079F4K8DN,5/23/2019,210,0
C079F4K8DN,5/24/2019,238,1
C079F4K8DN,5/25/2019,201,0
C079F4K8DN,5/26/2019,239,0
C079F4K8DN,5/27/2019,218,0
C079F4K8DN,5/28/2019,257,0
C079F4K8DN,5/29/2019,305,0
C079F4K8DN,5/30/2019,360,0
C079F4K8DN,5/31/2019,225,0
C079F4K8DN,6/1/2019,212,0
C079F4K8DN,6/2/2019,211,0
C079F4K8DN,6/3/2019,319,0
C079F4K8DN,6/4/2019,329,0
C079F4K8DN,6/5/2019,347,1
C079F4K8DN,6/6/2019,341,0
C079F4K8DN,6/7/2019,343,0
C079F4K8DN,6/8/2019,290,0
C079F4K8DN,6/9/2019,317,0
C079F4K8DN,6/10/2019,306,0
C079F4K8DN,6/11/2019,340,0
C079F4K8DN,6/12/2019,320,0
C079F4K8DN,6/13/2019,373,0
C079F4K8DN,6/14/2019,280,0
C079F4K8DN,6/15/2019,284,0
C079F4K8DN,6/16/2019,302,0
C079F4K8DN,6/17/2019,283,0
C079F4K8DN,6/18/2019,289,0
C079F4K8DN,6/19/2019,364,0
C079F4K8DN,6/20/2019,277,0
C079F4K8DN,6/21/2019,291,0
C079F4K8DN,6/22/2019,274,0
C079F4K8DN,6/23/2019,270,0
C079F4K8DN,6/24/2019,259,0
C079F4K8DN,6/25/2019,306,0
C079F4K8DN,6/26/2019,278,0
C079F4K8DN,6/27/2019,263,0
C079F4K8DN,6/28/2019,277,0
C079F4K8DN,6/29/2019,270,0
C079F4K8DN,6/30/2019,271,0
C079F4K8DN,7/1/2019,342,0
C079F4K8DN,7/2/2019,299,0
C079F4K8DN,7/3/2019,287,0
C079F4K8DN,7/4/2019,222,0
C079F4K8DN,7/5/2019,240,0
C079F4K8DN,7/6/2019,260,0
C079F4K8DN,7/7/2019,266,0
C079F4K8DN,7/8/2019,289,0
C079F4K8DN,7/9/2019,291,0
C079F4K8DN,7/10/2019,335,0
C079F4K8DN,7/11/2019,291,0
C079F4K8DN,7/12/2019,272,0
C079F4K8DN,7/13/2019,251,0
C079F4K8DN,7/14/2019,370,0
C079F4K8DN,7/15/2019,618,0
C079F4K8DN,7/16/2019,570,0
C079F4K8DN,7/17/2019,325,0
C079F4K8DN,7/18/2019,432,0
C079F4K8DN,7/19/2019,359,0
C079F4K8DN,7/20/2019,300,0
C079F4K8DN,7/21/2019,297,0
C079F4K8DN,7/22/2019,433,0
C079F4K8DN,7/23/2019,410,0
C079F4K8DN,7/24/2019,348,0
C079F4K8DN,7/25/2019,371,0
C079F4K8DN,7/26/2019,360,0
C079F4K8DN,7/27/2019,316,0
C079F4K8DN,7/28/2019,311,0
C079F4K8DN,7/29/2019,289,0
C079F4K8DN,7/30/2019,321,0
C079F4K8DN,7/31/2019,297,0
C079F4K8DN,8/1/2019,310,0
C079F4K8DN,8/2/2019,271,0
C079F4K8DN,8/3/2019,284,0
C079F4K8DN,8/4/2019,316,0
C079F4K8DN,8/5/2019,305,0
C079F4K8DN,8/6/2019,324,0
C079F4K8DN,8/7/2019,272,0
C079F4K8DN,8/8/2019,298,0
C079F4K8DN,8/9/2019,261,0
C079F4K8DN,8/10/2019,273,0
C079F4K8DN,8/11/2019,262,0
C079F4K8DN,8/12/2019,300,0
C079F4K8DN,8/13/2019,335,0
C079F4K8DN,8/14/2019,324,0
C079F4K8DN,8/15/2019,341,0
C079F4K8DN,8/16/2019,274,0
C079F4K8DN,8/17/2019,299,0
C079F4K8DN,8/18/2019,336,0
C079F4K8DN,8/19/2019,342,0
C079F4K8DN,8/20/2019,347,0
C079F4K8DN,8/21/2019,358,0
C079F4K8DN,8/22/2019,398,0
C079F4K8DN,8/23/2019,309,0
C079F4K8DN,8/24/2019,297,0
C079F4K8DN,8/25/2019,345,0
C079F4K8DN,8/26/2019,371,0
C079F4K8DN,8/27/2019,402,0
C079F4K8DN,8/28/2019,334,0
C079F4K8DN,8/29/2019,337,0
C079F4K8DN,8/30/2019,332,0
C079F4K8DN,8/31/2019,275,0
D07;D:4VGR,5/1/2019,186,5
D07;D:4VGR,5/2/2019,182,3
D07;D:4VGR,5/3/2019,175,4
D07;D:4VGR,5/4/2019,143,6
D07;D:4VGR,5/5/2019,165,7
D07;D:4VGR,5/6/2019,195,3
D07;D:4VGR,5/7/2019,159,1
D07;D:4VGR,5/8/2019,204,6
D07;D:4VGR,5/9/2019,228,3
D07;D:4VGR,5/10/2019,162,5
D07;D:4VGR,5/11/2019,187,3
D07;D:4VGR,5/12/2019,195,3
D07;D:4VGR,5/13/2019,215,7
D07;D:4VGR,5/14/2019,170,3
D07;D:4VGR,5/15/2019,201,3
D07;D:4VGR,5/16/2019,176,4
D07;D:4VGR,5/17/2019,152,3
D07;D:4VGR,5/18/2019,171,7
D07;D:4VGR,5/19/2019,204,7
D07;D:4VGR,5/20/2019,173,3
D07;D:4VGR,5/21/2019,173,2
D07;D:4VGR,5/22/2019,163,3
D07;D:4VGR,5/23/2019,161,3
D07;D:4VGR,5/24/2019,153,1
D07;D:4VGR,5/25/2019,173,3
D07;D:4VGR,5/26/2019,146,4
D07;D:4VGR,5/27/2019,173,3
D07;D:4VGR,5/28/2019,161,0
D07;D:4VGR,5/29/2019,179,2
D07;D:4VGR,5/30/2019,215,5
D07;D:4VGR,5/31/2019,169,11
D07;D:4VGR,6/1/2019,154,4
D07;D:4VGR,6/2/2019,173,2
D07;D:4VGR,6/3/2019,245,7
D07;D:4VGR,6/4/2019,193,5
D07;D:4VGR,6/5/2019,209,14
D07;D:4VGR,6/6/2019,180,5
D07;D:4VGR,6/7/2019,181,5
D07;D:4VGR,6/8/2019,202,3
D07;D:4VGR,6/9/2019,180,6
D07;D:4VGR,6/10/2019,187,13
D07;D:4VGR,6/11/2019,196,7
D07;D:4VGR,6/12/2019,169,5
D07;D:4VGR,6/13/2019,175,0
D07;D:4VGR,6/14/2019,146,0
D07;D:4VGR,6/15/2019,133,0
D07;D:4VGR,6/16/2019,160,1
D07;D:4VGR,6/17/2019,223,1
D07;D:4VGR,6/18/2019,202,0
